序號, 區碼, 區名, 地段碼, 地段名, 地號, Longitude, Latitude
2852,D35,龍崎區,7036,番社段,725-3,120.3795434874,22.9237317946
2853,D35,龍崎區,7036,番社段,725-6,120.3794292403,22.9229782187
2854,D35,龍崎區,7036,番社段,725-7,120.3782621159,22.9225369922
2855,D35,龍崎區,7036,番社段,727-1,120.3773469006,22.9229918789
2856,D35,龍崎區,7036,番社段,755-1,120.3745181694,22.9232015457
2857,D35,龍崎區,7036,番社段,755-2,120.3751764094,22.9232819488
2858,D35,龍崎區,7036,番社段,755-8,120.3725089190,22.9223124293
2859,D35,龍崎區,7036,番社段,1067,120.3779438591,22.9284802063
2860,D35,龍崎區,7036,番社段,1068,120.3771391581,22.9274846592
2861,D35,龍崎區,7036,番社段,1069,120.3765490584,22.9269580944
2862,D35,龍崎區,7036,番社段,1070,120.3764335200,22.9248134883
2863,D35,龍崎區,7036,番社段,1071,120.3762884926,22.9231026521
2864,D35,龍崎區,7036,番社段,636-1,120.3749164340,22.9229379404
2865,D35,龍崎區,7036,番社段,637,120.3757739652,22.9229592305
2866,D35,龍崎區,7036,番社段,639,120.3760910773,22.9228530939
2867,D35,龍崎區,7036,番社段,640,120.3766345798,22.9228538747
2868,D35,龍崎區,7036,番社段,707-1,120.3809755203,22.9224664336
2869,D35,龍崎區,7036,番社段,708,120.3812788646,22.9202477601
2870,D35,龍崎區,7036,番社段,708-1,120.3811513082,22.9203079263
2871,D35,龍崎區,7036,番社段,709,120.3808975620,22.9204422719
2872,D35,龍崎區,7036,番社段,710,120.3805161445,22.9200619809
2873,D35,龍崎區,7036,番社段,711,120.3801463705,22.9199826717
2874,D35,龍崎區,7036,番社段,711-1,120.3800226203,22.9201670601
2875,D35,龍崎區,7036,番社段,712,120.3798674836,22.9199808436
2876,D35,龍崎區,7036,番社段,713,120.3797747871,22.9196738685
2877,D35,龍崎區,7036,番社段,714,120.3795657928,22.9197719182
2878,D35,龍崎區,7036,番社段,715,120.3791612330,22.9207539081
2879,D35,龍崎區,7036,番社段,715-1,120.3802077137,22.9204901439
2880,D35,龍崎區,7036,番社段,715-2,120.3802594772,22.9206922469
2881,D35,龍崎區,7036,番社段,715-3,120.3792884495,22.9209887231
2882,D35,龍崎區,7036,番社段,715-4,120.3791044591,22.9209923588
2883,D35,龍崎區,7036,番社段,715-5,120.3790792486,22.9205646777
2884,D35,龍崎區,7036,番社段,715-6,120.3800905211,22.9202409578
2885,D35,龍崎區,7036,番社段,715-7,120.3799296770,22.9197278941
2886,D35,龍崎區,7036,番社段,715-8,120.3793703544,22.9198872042
2887,D35,龍崎區,7036,番社段,716,120.3785629749,22.9207347018
2888,D35,龍崎區,7036,番社段,716-1,120.3784350015,22.9209773160
2889,D35,龍崎區,7036,番社段,717,120.3787451375,22.9212320506
2890,D35,龍崎區,7036,番社段,717-1,120.3790495113,22.9212670365
2891,D35,龍崎區,7036,番社段,718,120.3785180803,22.9214225520
2892,D35,龍崎區,7036,番社段,719,120.3792170569,22.9213679883
2893,D35,龍崎區,7036,番社段,720,120.3799975018,22.9209549154
2894,D35,龍崎區,7036,番社段,720-1,120.3796671262,22.9212860220
2895,D35,龍崎區,7036,番社段,720-2,120.3797260152,22.9212587960
2896,D35,龍崎區,7036,番社段,721,120.3801684944,22.9213587141
2897,D35,龍崎區,7036,番社段,722,120.3801913855,22.9214871743
2898,D35,龍崎區,7036,番社段,723,120.3789796398,22.9217912435
2899,D35,龍崎區,7036,番社段,723-1,120.3791716432,22.9220860818
2900,D35,龍崎區,7036,番社段,723-2,120.3791663483,22.9224593321
2901,D35,龍崎區,7036,番社段,723-3,120.3787424832,22.9221242073
2902,D35,龍崎區,7036,番社段,724,120.3783339677,22.9219033684
2903,D35,龍崎區,7036,番社段,725,120.3791085874,22.9227874012
2904,D35,龍崎區,7036,番社段,725-1,120.3799113134,22.9221666767
2905,D35,龍崎區,7036,番社段,725-4,120.3806196623,22.9211404512
2906,D35,龍崎區,7036,番社段,725-5,120.3787118811,22.9227605208
2907,D35,龍崎區,7036,番社段,725-8,120.3782039670,22.9221292536
2908,D35,龍崎區,7036,番社段,725-9,120.3803427358,22.9216309853
2909,D35,龍崎區,7036,番社段,725-10,120.3799066679,22.9206992398
2910,D35,龍崎區,7036,番社段,725-11,120.3796073799,22.9213883530
2911,D35,龍崎區,7036,番社段,726,120.3773925791,22.9226800632
2912,D35,龍崎區,7036,番社段,727,120.3765652367,22.9220208232
2913,D35,龍崎區,7036,番社段,727-2,120.3779458956,22.9227580446
2914,D35,龍崎區,7036,番社段,727-3,120.3766929406,22.9227731352
2915,D35,龍崎區,7036,番社段,727-4,120.3770689563,22.9223251343
2916,D35,龍崎區,7036,番社段,727-5,120.3765733476,22.9222965950
2917,D35,龍崎區,7036,番社段,727-6,120.3760321186,22.9217453626
2918,D35,龍崎區,7036,番社段,727-7,120.3772109622,22.9217341157
2919,D35,龍崎區,7036,番社段,727-8,120.3776634875,22.9211808308
2920,D35,龍崎區,7036,番社段,727-10,120.3752581472,22.9217671022
2921,D35,龍崎區,7036,番社段,728,120.3770016393,22.9211841812
2922,D35,龍崎區,7036,番社段,728-1,120.3773122489,22.9211133697
2923,D35,龍崎區,7036,番社段,729,120.3777199710,22.9207678210
2924,D35,龍崎區,7036,番社段,730,120.3777647089,22.9206163712
2925,D35,龍崎區,7036,番社段,730-1,120.3772579555,22.9203487162
2926,D35,龍崎區,7036,番社段,731,120.3779511514,22.9201367510
2927,D35,龍崎區,7036,番社段,732,120.3785923576,22.9200734948
2928,D35,龍崎區,7036,番社段,732-1,120.3787528401,22.9205553943
2929,D35,龍崎區,7036,番社段,732-2,120.3789406708,22.9200873014
2930,D35,龍崎區,7036,番社段,732-3,120.3782651793,22.9194926149
2931,D35,龍崎區,7036,番社段,732-4,120.3776480657,22.9192964379
2932,D35,龍崎區,7036,番社段,732-5,120.3781300670,22.9208775784
2933,D35,龍崎區,7036,番社段,732-6,120.3778498924,22.9188663745
2934,D35,龍崎區,7036,番社段,733,120.3790623764,22.9194547010
2935,D35,龍崎區,7036,番社段,733-1,120.3788576411,22.9192551056
2936,D35,龍崎區,7036,番社段,733-2,120.3793651930,22.9193530279
2937,D35,龍崎區,7036,番社段,733-3,120.3780151873,22.9187395848
2938,D35,龍崎區,7036,番社段,734,120.3797599980,22.9191811289
2939,D35,龍崎區,7036,番社段,735,120.3798808513,22.9190098060
2940,D35,龍崎區,7036,番社段,735-1,120.3793046272,22.9191535112
2941,D35,龍崎區,7036,番社段,735-2,120.3795374473,22.9192803679
2942,D35,龍崎區,7036,番社段,735-3,120.3796913039,22.9192944093
2943,D35,龍崎區,7036,番社段,735-4,120.3800920024,22.9191125969
2944,D35,龍崎區,7036,番社段,735-5,120.3793509925,22.9185932874
2945,D35,龍崎區,7036,番社段,735-6,120.3797374092,22.9189429271
2946,D35,龍崎區,7036,番社段,735-7,120.3804131994,22.9202734087
2947,D35,龍崎區,7036,番社段,736,120.3800848193,22.9185112041
2948,D35,龍崎區,7036,番社段,737,120.3793653865,22.9189779150
2949,D35,龍崎區,7036,番社段,738,120.3785751435,22.9186804417
2950,D35,龍崎區,7036,番社段,739,120.3774730815,22.9180890829
2951,D35,龍崎區,7036,番社段,742,120.3757044639,22.9181817951
2952,D35,龍崎區,7036,番社段,743,120.3754085202,22.9180815874
2953,D35,龍崎區,7036,番社段,744,120.3755104067,22.9173701416
2954,D35,龍崎區,7036,番社段,745,120.3753642570,22.9171280164
2955,D35,龍崎區,7036,番社段,746,120.3761565721,22.9170813850
2956,D35,龍崎區,7036,番社段,748,120.3757377891,22.9203263472
2957,D35,龍崎區,7036,番社段,748-1,120.3752463908,22.9197691556
2958,D35,龍崎區,7036,番社段,748-2,120.3762571703,22.9193766000
2959,D35,龍崎區,7036,番社段,748-3,120.3771073681,22.9192230568
2960,D35,龍崎區,7036,番社段,748-4,120.3767809942,22.9190011542
2961,D35,龍崎區,7036,番社段,749,120.3755770594,22.9207307758
2962,D35,龍崎區,7036,番社段,749-1,120.3751964914,22.9209628936
2963,D35,龍崎區,7036,番社段,750,120.3757952623,22.9212608610
2964,D35,龍崎區,7036,番社段,751,120.3755908089,22.9209904345
2965,D35,龍崎區,7036,番社段,752,120.3753216152,22.9211047392
2966,D35,龍崎區,7036,番社段,753,120.3745429042,22.9224372601
2967,D35,龍崎區,7036,番社段,753-1,120.3747523910,22.9226761533
2968,D35,龍崎區,7036,番社段,753-2,120.3746446455,22.9223731921
2969,D35,龍崎區,7036,番社段,754,120.3741292225,22.9225493557
2970,D35,龍崎區,7036,番社段,755,120.3736484204,22.9222342674
2971,D35,龍崎區,7036,番社段,755-3,120.3752313380,22.9224502256
2972,D35,龍崎區,7036,番社段,755-4,120.3743360629,22.9211937429
2973,D35,龍崎區,7036,番社段,755-5,120.3730863374,22.9207075121
2974,D35,龍崎區,7036,番社段,755-6,120.3736908808,22.9218344272
2975,D35,龍崎區,7036,番社段,755-7,120.3734137295,22.9221088348
2976,D35,龍崎區,7036,番社段,755-9,120.3716960049,22.9203901848
2977,D35,龍崎區,7036,番社段,759,120.3740526766,22.9200621058
2978,D35,龍崎區,7036,番社段,760,120.3733757356,22.9198682610
2979,D35,龍崎區,7036,番社段,761,120.3731874060,22.9200363110
2980,D35,龍崎區,7036,番社段,763-1,120.3732441769,22.9191115219
2981,D35,龍崎區,7036,番社段,765-1,120.3732586486,22.9183068913
2982,D35,龍崎區,7036,番社段,766,120.3741209502,22.9187488478
2983,D35,龍崎區,7036,番社段,767,120.3749509563,22.9182966571
2984,D35,龍崎區,7036,番社段,768,120.3746703590,22.9175129002
2985,D35,龍崎區,7036,番社段,769,120.3721471455,22.9164710518
2986,D35,龍崎區,7036,番社段,769-2,120.3732115604,22.9161786296
2987,D35,龍崎區,7036,番社段,769-4,120.3727298465,22.9160194075
2988,D35,龍崎區,7036,番社段,774-1,120.3725381018,22.9176771222
2989,D35,龍崎區,7036,番社段,1073,120.3771670732,22.9188168115
2990,D35,龍崎區,7036,番社段,1074,120.3768440243,22.9178138997
2991,D35,龍崎區,7036,番社段,1075,120.3761563074,22.9182780448
2992,D35,龍崎區,7036,番社段,1075-1,120.3756914945,22.9186353362
2993,D35,龍崎區,7036,番社段,1076,120.3748939722,22.9170667431
2994,D35,龍崎區,7036,番社段,1077,120.3745556003,22.9155000831
2995,D35,龍崎區,7036,番社段,769-3,120.3726395589,22.9149076064
2996,D35,龍崎區,7036,番社段,780,120.3728647742,22.9137291227
2997,D35,龍崎區,7036,番社段,781,120.3730067153,22.9135928810
2998,D35,龍崎區,7036,番社段,782,120.3730771061,22.9134685279
2999,D35,龍崎區,7036,番社段,783,120.3728032687,22.9132834718
3000,D35,龍崎區,7036,番社段,784,120.3731399494,22.9132456341
3001,D35,龍崎區,7036,番社段,785,120.3735374038,22.9127702179
3002,D35,龍崎區,7036,番社段,1076-1,120.3748376104,22.9159020159
3003,D35,龍崎區,7036,番社段,1078,120.3752040243,22.9148070218
3004,D35,龍崎區,7036,番社段,1079,120.3731244059,22.9136770477
3005,D35,龍崎區,7036,番社段,755-11,120.3711508753,22.9227510427
3006,D35,龍崎區,7036,番社段,755-10,120.3714047685,22.9215780359
3007,D35,龍崎區,7036,番社段,755-12,120.3714787917,22.9197757816
3008,D35,龍崎區,7036,番社段,755-15,120.3713992771,22.9192840821
3009,D35,龍崎區,7036,番社段,756,120.3713704612,22.9229475453
3010,D35,龍崎區,7036,番社段,757,120.3717902339,22.9222385725
3011,D35,龍崎區,7036,番社段,758,120.3715452308,22.9218618959
3012,D35,龍崎區,7036,番社段,762,120.3727423454,22.9197575908
3013,D35,龍崎區,7036,番社段,763,120.3721405774,22.9190289678
3014,D35,龍崎區,7036,番社段,764,120.3726569083,22.9190548858
3015,D35,龍崎區,7036,番社段,765,120.3727955177,22.9180821148
3016,D35,龍崎區,7036,番社段,770-2,120.3714465782,22.9153734921
3017,D35,龍崎區,7036,番社段,774,120.3718169793,22.9175429168
3018,D35,龍崎區,7036,番社段,775,120.3714896107,22.9173972516
3019,D35,龍崎區,7036,番社段,776,120.3712422082,22.9174563960
3020,D35,龍崎區,7036,番社段,777,120.3709560391,22.9171338312
3021,D35,龍崎區,7036,番社段,769-1,120.3717736296,22.9149183104
3022,D35,龍崎區,7036,番社段,59-1,120.4195866709,22.9230621355
3023,D35,龍崎區,7036,番社段,59-2,120.4197009870,22.9227976743
3024,D35,龍崎區,7036,番社段,59-3,120.4193460934,22.9229113709
3025,D35,龍崎區,7036,番社段,59-4,120.4187053654,22.9226462618
3026,D35,龍崎區,7036,番社段,1080,120.4056036455,22.9156290170
3027,D35,龍崎區,7037,中坑子段,1,120.3850511413,22.9509231656
3028,D35,龍崎區,7037,中坑子段,1-1,120.3844012998,22.9510254554
3029,D35,龍崎區,7037,中坑子段,1-2,120.3832392423,22.9506848502
3030,D35,龍崎區,7037,中坑子段,1-3,120.3838548967,22.9506370699
3031,D35,龍崎區,7037,中坑子段,1-4,120.3832200449,22.9506747593
3032,D35,龍崎區,7037,中坑子段,1-5,120.3849741637,22.9509222976
3033,D35,龍崎區,7037,中坑子段,1-6,120.3839893014,22.9506777593
3034,D35,龍崎區,7037,中坑子段,2-4,120.3852851351,22.9489422645
3035,D35,龍崎區,7037,中坑子段,2-5,120.3845029554,22.9500126874
3036,D35,龍崎區,7037,中坑子段,2-6,120.3844198526,22.9503091671
3037,D35,龍崎區,7037,中坑子段,2-7,120.3836292780,22.9499048343
3038,D35,龍崎區,7037,中坑子段,2-10,120.3843269794,22.9507117323
3039,D35,龍崎區,7037,中坑子段,2-11,120.3845087172,22.9506880962
3040,D35,龍崎區,7037,中坑子段,2-12,120.3834538485,22.9506294608
3041,D35,龍崎區,7037,中坑子段,2-13,120.3848031991,22.9506970300
3042,D35,龍崎區,7037,中坑子段,2-14,120.3848997311,22.9506354234
3043,D35,龍崎區,7037,中坑子段,2-15,120.3833610757,22.9506039857
3044,D35,龍崎區,7037,中坑子段,2-16,120.3839003916,22.9493576218
3045,D35,龍崎區,7037,中坑子段,2-17,120.3838059696,22.9505929179
3046,D35,龍崎區,7037,中坑子段,2-18,120.3834067005,22.9506149342
3047,D35,龍崎區,7037,中坑子段,2-19,120.3844763521,22.9506468747
3048,D35,龍崎區,7037,中坑子段,2-20,120.3835908403,22.9506096917
3049,D35,龍崎區,7037,中坑子段,2-21,120.3835840499,22.9505963630
3050,D35,龍崎區,7037,中坑子段,2-22,120.3834289045,22.9505930949
3051,D35,龍崎區,7037,中坑子段,2-23,120.3840754955,22.9505790380
3052,D35,龍崎區,7037,中坑子段,2-24,120.3832820889,22.9505946183
3053,D35,龍崎區,7037,中坑子段,2-25,120.3837331789,22.9504750705
3054,D35,龍崎區,7037,中坑子段,12-2,120.3820366682,22.9493578382
3055,D35,龍崎區,7037,中坑子段,12-3,120.3824420267,22.9495743470
3056,D35,龍崎區,7037,中坑子段,12-4,120.3828389106,22.9500275707
3057,D35,龍崎區,7037,中坑子段,12-5,120.3821846369,22.9500879971
3058,D35,龍崎區,7037,中坑子段,12-6,120.3824722900,22.9502185485
3059,D35,龍崎區,7037,中坑子段,12-7,120.3826342340,22.9503981291
3060,D35,龍崎區,7037,中坑子段,12-8,120.3826520387,22.9505395675
3061,D35,龍崎區,7037,中坑子段,12-9,120.3820408361,22.9504174051
3062,D35,龍崎區,7037,中坑子段,12-10,120.3827455995,22.9505435917
3063,D35,龍崎區,7037,中坑子段,12-11,120.3828359200,22.9505612596
3064,D35,龍崎區,7037,中坑子段,12-12,120.3820319601,22.9503656954
3065,D35,龍崎區,7037,中坑子段,12-13,120.3829962267,22.9505958939
3066,D35,龍崎區,7037,中坑子段,12-14,120.3831503460,22.9506036482
3067,D35,龍崎區,7037,中坑子段,12-15,120.3832288982,22.9506439919
3068,D35,龍崎區,7037,中坑子段,12-16,120.3827132112,22.9505474174
3069,D35,龍崎區,7037,中坑子段,12-17,120.3820796958,22.9502637299
3070,D35,龍崎區,7037,中坑子段,12-18,120.3820939308,22.9503126718
3071,D35,龍崎區,7037,中坑子段,12-19,120.3827250756,22.9503924499
3072,D35,龍崎區,7037,中坑子段,12-20,120.3829482817,22.9505461143
3073,D35,龍崎區,7037,中坑子段,12-21,120.3830559836,22.9504372903
3074,D35,龍崎區,7037,中坑子段,12-22,120.3830704301,22.9505565980
3075,D35,龍崎區,7037,中坑子段,12-23,120.3831788081,22.9505555944
3076,D35,龍崎區,7037,中坑子段,12-24,120.3822839806,22.9503855752
3077,D35,龍崎區,7037,中坑子段,12-25,120.3822920079,22.9504279372
3078,D35,龍崎區,7037,中坑子段,12-26,120.3822739137,22.9504540971
3079,D35,龍崎區,7037,中坑子段,12-27,120.3825755265,22.9504372938
3080,D35,龍崎區,7037,中坑子段,220-2,120.3813024304,22.9499066447
3081,D35,龍崎區,7037,中坑子段,225-3,120.3817115455,22.9503062750
3082,D35,龍崎區,7037,中坑子段,225-4,120.3816662503,22.9501307237
3083,D35,龍崎區,7037,中坑子段,225-6,120.3816367291,22.9504645800
3084,D35,龍崎區,7037,中坑子段,2,120.3855877072,22.9477520507
3085,D35,龍崎區,7037,中坑子段,2-1,120.3855485825,22.9471643509
3086,D35,龍崎區,7037,中坑子段,2-2,120.3856198574,22.9477272358
3087,D35,龍崎區,7037,中坑子段,2-3,120.3860993088,22.9480630095
3088,D35,龍崎區,7037,中坑子段,2-8,120.3859016539,22.9474278481
3089,D35,龍崎區,7037,中坑子段,2-9,120.3854739529,22.9479588939
3090,D35,龍崎區,7037,中坑子段,2-26,120.3861431205,22.9468439896
3091,D35,龍崎區,7037,中坑子段,2-27,120.3865614335,22.9484192755
3092,D35,龍崎區,7037,中坑子段,3,120.3848929778,22.9478388311
3093,D35,龍崎區,7037,中坑子段,3-1,120.3844722281,22.9489281348
3094,D35,龍崎區,7037,中坑子段,3-2,120.3849570312,22.9472492334
3095,D35,龍崎區,7037,中坑子段,3-3,120.3848625784,22.9483682136
3096,D35,龍崎區,7037,中坑子段,3-4,120.3850009524,22.9477743106
3097,D35,龍崎區,7037,中坑子段,3-5,120.3850766394,22.9478029448
3098,D35,龍崎區,7037,中坑子段,4,120.3845718469,22.9476690195
3099,D35,龍崎區,7037,中坑子段,4-1,120.3844883587,22.9479330801
3100,D35,龍崎區,7037,中坑子段,4-2,120.3846006616,22.9472661812
3101,D35,龍崎區,7037,中坑子段,5,120.3841988705,22.9476337188
3102,D35,龍崎區,7037,中坑子段,5-1,120.3832752232,22.9479552377
3103,D35,龍崎區,7037,中坑子段,5-2,120.3842471863,22.9472911829
3104,D35,龍崎區,7037,中坑子段,5-4,120.3838795462,22.9481854402
3105,D35,龍崎區,7037,中坑子段,5-5,120.3842861667,22.9471393208
3106,D35,龍崎區,7037,中坑子段,5-6,120.3841090699,22.9478425119
3107,D35,龍崎區,7037,中坑子段,6,120.3839121548,22.9474274060
3108,D35,龍崎區,7037,中坑子段,7,120.3834087129,22.9476776877
3109,D35,龍崎區,7037,中坑子段,7-1,120.3830456452,22.9471465949
3110,D35,龍崎區,7037,中坑子段,7-3,120.3834702473,22.9476845394
3111,D35,龍崎區,7037,中坑子段,7-4,120.3835141367,22.9476894483
3112,D35,龍崎區,7037,中坑子段,7-5,120.3835500727,22.9476744067
3113,D35,龍崎區,7037,中坑子段,7-6,120.3834930896,22.9470534397
3114,D35,龍崎區,7037,中坑子段,7-7,120.3826986123,22.9465618156
3115,D35,龍崎區,7037,中坑子段,7-8,120.3835815779,22.9459856651
3116,D35,龍崎區,7037,中坑子段,7-9,120.3826098613,22.9460285249
3117,D35,龍崎區,7037,中坑子段,8,120.3830912866,22.9477577173
3118,D35,龍崎區,7037,中坑子段,9,120.3826982303,22.9479810477
3119,D35,龍崎區,7037,中坑子段,9-1,120.3832597829,22.9483916493
3120,D35,龍崎區,7037,中坑子段,9-2,120.3826462623,22.9476873849
3121,D35,龍崎區,7037,中坑子段,9-3,120.3835155253,22.9490038505
3122,D35,龍崎區,7037,中坑子段,10,120.3823698124,22.9482656923
3123,D35,龍崎區,7037,中坑子段,11,120.3822649849,22.9485939186
3124,D35,龍崎區,7037,中坑子段,11-1,120.3818545502,22.9489253024
3125,D35,龍崎區,7037,中坑子段,11-2,120.3820272206,22.9484060219
3126,D35,龍崎區,7037,中坑子段,11-3,120.3827964460,22.9487499823
3127,D35,龍崎區,7037,中坑子段,12,120.3823772759,22.9490124727
3128,D35,龍崎區,7037,中坑子段,12-1,120.3821772672,22.9490654614
3129,D35,龍崎區,7037,中坑子段,14-1,120.3818592224,22.9481871246
3130,D35,龍崎區,7037,中坑子段,14-2,120.3820309999,22.9472385598
3131,D35,龍崎區,7037,中坑子段,14-3,120.3809243785,22.9475819220
3132,D35,龍崎區,7037,中坑子段,18,120.3835527976,22.9465659716
3133,D35,龍崎區,7037,中坑子段,19,120.3840074079,22.9464706308
3134,D35,龍崎區,7037,中坑子段,20,120.3843522131,22.9464181149
3135,D35,龍崎區,7037,中坑子段,21,120.3845767487,22.9466875390
3136,D35,龍崎區,7037,中坑子段,21-1,120.3850989186,22.9469269683
3137,D35,龍崎區,7037,中坑子段,21-2,120.3847974987,22.9469183087
3138,D35,龍崎區,7037,中坑子段,21-3,120.3842862669,22.9468520272
3139,D35,龍崎區,7037,中坑子段,22,120.3846001738,22.9463966772
3140,D35,龍崎區,7037,中坑子段,23,120.3849357020,22.9462396856
3141,D35,龍崎區,7037,中坑子段,23-1,120.3856044125,22.9462136461
3142,D35,龍崎區,7037,中坑子段,23-2,120.3850223074,22.9464810031
3143,D35,龍崎區,7037,中坑子段,23-3,120.3850054178,22.9460120764
3144,D35,龍崎區,7037,中坑子段,23-4,120.3843100467,22.9459393033
3145,D35,龍崎區,7037,中坑子段,24,120.3846505352,22.9450717056
3146,D35,龍崎區,7037,中坑子段,24-1,120.3853318759,22.9450490232
3147,D35,龍崎區,7037,中坑子段,24-2,120.3846085635,22.9448638219
3148,D35,龍崎區,7037,中坑子段,25,120.3843788672,22.9451214581
3149,D35,龍崎區,7037,中坑子段,25-1,120.3843726256,22.9455014680
3150,D35,龍崎區,7037,中坑子段,26,120.3839833095,22.9449763291
3151,D35,龍崎區,7037,中坑子段,27,120.3838770098,22.9450512013
3152,D35,龍崎區,7037,中坑子段,28,120.3835876033,22.9446671741
3153,D35,龍崎區,7037,中坑子段,29,120.3837345159,22.9443342220
3154,D35,龍崎區,7037,中坑子段,29-1,120.3842939972,22.9440831804
3155,D35,龍崎區,7037,中坑子段,29-2,120.3843759375,22.9443452389
3156,D35,龍崎區,7037,中坑子段,29-3,120.3851577076,22.9439324361
3157,D35,龍崎區,7037,中坑子段,29-4,120.3841858359,22.9438387230
3158,D35,龍崎區,7037,中坑子段,29-5,120.3828054016,22.9441940197
3159,D35,龍崎區,7037,中坑子段,30,120.3827638763,22.9447800300
3160,D35,龍崎區,7037,中坑子段,30-1,120.3831110640,22.9452067557
3161,D35,龍崎區,7037,中坑子段,30-2,120.3816969544,22.9451956552
3162,D35,龍崎區,7037,中坑子段,30-4,120.3823157142,22.9452942714
3163,D35,龍崎區,7037,中坑子段,30-5,120.3815158098,22.9456108872
3164,D35,龍崎區,7037,中坑子段,30-9,120.3830538383,22.9447702111
3165,D35,龍崎區,7037,中坑子段,30-10,120.3840998272,22.9455023133
3166,D35,龍崎區,7037,中坑子段,30-11,120.3837379111,22.9454178308
3167,D35,龍崎區,7037,中坑子段,30-12,120.3823970251,22.9448635387
3168,D35,龍崎區,7037,中坑子段,30-13,120.3838137217,22.9452027524
3169,D35,龍崎區,7037,中坑子段,30-15,120.3817972158,22.9446202356
3170,D35,龍崎區,7037,中坑子段,31-4,120.3808677461,22.9438051893
3171,D35,龍崎區,7037,中坑子段,38-4,120.3809022475,22.9426391941
3172,D35,龍崎區,7037,中坑子段,918,120.3852231163,22.9450671449
3173,D35,龍崎區,7037,中坑子段,919,120.3845029737,22.9448061961
3174,D35,龍崎區,7037,中坑子段,920,120.3841872857,22.9448009793
3175,D35,龍崎區,7037,中坑子段,921,120.3842812343,22.9446677794
3176,D35,龍崎區,7037,中坑子段,922,120.3847691725,22.9449740244
3177,D35,龍崎區,7037,中坑子段,281-3,120.3745001542,22.9558173475
3178,D35,龍崎區,7037,中坑子段,281-4,120.3745430080,22.9560288019
3179,D35,龍崎區,7037,中坑子段,281-5,120.3746232059,22.9560333224
3180,D35,龍崎區,7037,中坑子段,281-7,120.3746425319,22.9561153690
3181,D35,龍崎區,7037,中坑子段,281-8,120.3745161348,22.9560243732
3182,D35,龍崎區,7037,中坑子段,281-9,120.3746424475,22.9559053112
3183,D35,龍崎區,7037,中坑子段,507-1,120.3726277554,22.9558122650
3184,D35,龍崎區,7037,中坑子段,508,120.3737341826,22.9565471229
3185,D35,龍崎區,7037,中坑子段,508-1,120.3738585287,22.9562047807
3186,D35,龍崎區,7037,中坑子段,508-2,120.3734338792,22.9557541752
3187,D35,龍崎區,7037,中坑子段,508-3,120.3733306616,22.9560004527
3188,D35,龍崎區,7037,中坑子段,508-4,120.3744802171,22.9561441511
3189,D35,龍崎區,7037,中坑子段,508-5,120.3745864498,22.9563842288
3190,D35,龍崎區,7037,中坑子段,508-6,120.3741554824,22.9568451011
3191,D35,龍崎區,7037,中坑子段,508-7,120.3744437912,22.9566935834
3192,D35,龍崎區,7037,中坑子段,508-8,120.3744161747,22.9565329035
3193,D35,龍崎區,7037,中坑子段,508-9,120.3745061975,22.9566069040
3194,D35,龍崎區,7037,中坑子段,508-10,120.3745829643,22.9562077806
3195,D35,龍崎區,7037,中坑子段,508-11,120.3745697520,22.9563740318
3196,D35,龍崎區,7037,中坑子段,508-12,120.3742176466,22.9566642981
3197,D35,龍崎區,7037,中坑子段,508-13,120.3744941892,22.9561942346
3198,D35,龍崎區,7037,中坑子段,508-14,120.3744250068,22.9565255982
3199,D35,龍崎區,7037,中坑子段,508-15,120.3745411897,22.9563609342
3200,D35,龍崎區,7037,中坑子段,509,120.3732398831,22.9568510608
3201,D35,龍崎區,7037,中坑子段,509-1,120.3735186929,22.9569915826
3202,D35,龍崎區,7037,中坑子段,509-2,120.3732246315,22.9572168981
3203,D35,龍崎區,7037,中坑子段,509-3,120.3735280561,22.9572779036
3204,D35,龍崎區,7037,中坑子段,509-4,120.3738144553,22.9570741603
3205,D35,龍崎區,7037,中坑子段,509-5,120.3739151614,22.9570097056
3206,D35,龍崎區,7037,中坑子段,509-6,120.3734150395,22.9573781157
3207,D35,龍崎區,7037,中坑子段,509-7,120.3732139939,22.9574701972
3208,D35,龍崎區,7037,中坑子段,509-8,120.3733592989,22.9573238990
3209,D35,龍崎區,7037,中坑子段,509-9,120.3737474415,22.9570430682
3210,D35,龍崎區,7037,中坑子段,510,120.3727444224,22.9569898301
3211,D35,龍崎區,7037,中坑子段,510-1,120.3726419947,22.9567613918
3212,D35,龍崎區,7037,中坑子段,510-2,120.3730477111,22.9564559975
3213,D35,龍崎區,7037,中坑子段,510-3,120.3729294175,22.9575168142
3214,D35,龍崎區,7037,中坑子段,510-6,120.3727957329,22.9573936259
3215,D35,龍崎區,7037,中坑子段,510-7,120.3728468495,22.9571956426
3216,D35,龍崎區,7037,中坑子段,510-20,120.3729388488,22.9575803713
3217,D35,龍崎區,7037,中坑子段,180-4,120.3760769911,22.9492127305
3218,D35,龍崎區,7037,中坑子段,181,120.3754378756,22.9492740939
3219,D35,龍崎區,7037,中坑子段,181-1,120.3757534224,22.9496388489
3220,D35,龍崎區,7037,中坑子段,181-3,120.3758454502,22.9497569764
3221,D35,龍崎區,7037,中坑子段,182,120.3751824372,22.9493922544
3222,D35,龍崎區,7037,中坑子段,183-1,120.3746239045,22.9497598123
3223,D35,龍崎區,7037,中坑子段,183-3,120.3744667015,22.9486794038
