序號, 區碼, 區名, 地段碼, 地段名, 地號, Longitude, Latitude
10724,D31,左鎮區,6758,草山段,114-1,120.4365861781,22.9948505310
10725,D31,左鎮區,6758,草山段,115,120.4366284675,22.9949030154
10726,D31,左鎮區,6758,草山段,115-1,120.4366015381,22.9946724593
10727,D31,左鎮區,6758,草山段,115-2,120.4370692967,22.9945018465
10728,D31,左鎮區,6758,草山段,115-3,120.4368512056,22.9945305581
10729,D31,左鎮區,6758,草山段,115-4,120.4368862195,22.9947638577
10730,D31,左鎮區,6758,草山段,115-5,120.4369674061,22.9947360558
10731,D31,左鎮區,6758,草山段,116,120.4363971574,22.9953375951
10732,D31,左鎮區,6758,草山段,116-1,120.4364238024,22.9953492698
10733,D31,左鎮區,6758,草山段,118,120.4354515997,22.9946365047
10734,D31,左鎮區,6758,草山段,119,120.4347535425,22.9914589571
10735,D31,左鎮區,6758,草山段,119-2,120.4353670924,22.9922011979
10736,D31,左鎮區,6758,草山段,119-3,120.4351099205,22.9911680295
10737,D31,左鎮區,6758,草山段,119-4,120.4348322745,22.9912672961
10738,D31,左鎮區,6758,草山段,119-9,120.4349573571,22.9919445755
10739,D31,左鎮區,6758,草山段,119-10,120.4352391817,22.9920336469
10740,D31,左鎮區,6758,草山段,120,120.4345717186,22.9901551197
10741,D31,左鎮區,6758,草山段,121,120.4360710618,22.9902582621
10742,D31,左鎮區,6758,草山段,121-1,120.4361063270,22.9903593824
10743,D31,左鎮區,6758,草山段,121-2,120.4359586097,22.9902644917
10744,D31,左鎮區,6758,草山段,121-3,120.4359068643,22.9902652298
10745,D31,左鎮區,6758,草山段,121-4,120.4359708837,22.9902202984
10746,D31,左鎮區,6758,草山段,121-5,120.4356674953,22.9902323718
10747,D31,左鎮區,6758,草山段,121-6,120.4359286144,22.9903001437
10748,D31,左鎮區,6758,草山段,122,120.4352568091,22.9906422131
10749,D31,左鎮區,6758,草山段,122-1,120.4357575929,22.9907178897
10750,D31,左鎮區,6758,草山段,122-2,120.4359866541,22.9913012243
10751,D31,左鎮區,6758,草山段,122-3,120.4360718711,22.9908803759
10752,D31,左鎮區,6758,草山段,122-4,120.4357129097,22.9912224723
10753,D31,左鎮區,6758,草山段,122-5,120.4353059944,22.9908659869
10754,D31,左鎮區,6758,草山段,123,120.4365227082,22.9922819163
10755,D31,左鎮區,6758,草山段,123-1,120.4375976306,22.9921231007
10756,D31,左鎮區,6758,草山段,123-2,120.4370879965,22.9922722789
10757,D31,左鎮區,6758,草山段,123-3,120.4368293161,22.9920517833
10758,D31,左鎮區,6758,草山段,123-4,120.4361993759,22.9919308808
10759,D31,左鎮區,6758,草山段,123-5,120.4368159938,22.9925170443
10760,D31,左鎮區,6758,草山段,123-6,120.4371452305,22.9924583843
10761,D31,左鎮區,6758,草山段,123-7,120.4377318082,22.9922392055
10762,D31,左鎮區,6758,草山段,123-8,120.4376769717,22.9918889826
10763,D31,左鎮區,6758,草山段,124,120.4363911482,22.9927173778
10764,D31,左鎮區,6758,草山段,125,120.4368276920,22.9928340727
10765,D31,左鎮區,6758,草山段,126,120.4377296325,22.9925348320
10766,D31,左鎮區,6758,草山段,126-1,120.4384946904,22.9928210657
10767,D31,左鎮區,6758,草山段,126-2,120.4382559182,22.9923553368
10768,D31,左鎮區,6758,草山段,126-3,120.4388013683,22.9926951439
10769,D31,左鎮區,6758,草山段,126-4,120.4381759888,22.9929986869
10770,D31,左鎮區,6758,草山段,126-5,120.4380476884,22.9921755294
10771,D31,左鎮區,6758,草山段,126-6,120.4382163343,22.9921016216
10772,D31,左鎮區,6758,草山段,126-7,120.4383561240,22.9921134618
10773,D31,左鎮區,6758,草山段,126-8,120.4383330219,22.9923307272
10774,D31,左鎮區,6758,草山段,126-9,120.4382995084,22.9926128697
10775,D31,左鎮區,6758,草山段,126-10,120.4382884440,22.9925689516
10776,D31,左鎮區,6758,草山段,126-11,120.4380461489,22.9927068980
10777,D31,左鎮區,6758,草山段,126-12,120.4378779020,22.9928113642
10778,D31,左鎮區,6758,草山段,126-13,120.4377786286,22.9927753382
10779,D31,左鎮區,6758,草山段,126-14,120.4382406009,22.9932452982
10780,D31,左鎮區,6758,草山段,126-15,120.4380878894,22.9917682374
10781,D31,左鎮區,6758,草山段,126-16,120.4379799093,22.9916652764
10782,D31,左鎮區,6758,草山段,127,120.4378807330,22.9918320240
10783,D31,左鎮區,6758,草山段,127-1,120.4377127204,22.9916696705
10784,D31,左鎮區,6758,草山段,127-2,120.4378962018,22.9917710798
10785,D31,左鎮區,6758,草山段,127-3,120.4378210986,22.9916748045
10786,D31,左鎮區,6758,草山段,127-4,120.4379909895,22.9918830627
10787,D31,左鎮區,6758,草山段,127-5,120.4378012369,22.9915898116
10788,D31,左鎮區,6758,草山段,128,120.4378280803,22.9910791957
10789,D31,左鎮區,6758,草山段,129,120.4387435746,22.9907504039
10790,D31,左鎮區,6758,草山段,130,120.4388016484,22.9912648871
10791,D31,左鎮區,6758,草山段,131,120.4399821327,22.9923036809
10792,D31,左鎮區,6758,草山段,132,120.4400223747,22.9924141293
10793,D31,左鎮區,6758,草山段,168,120.4409976619,22.9928976269
10794,D31,左鎮區,6758,草山段,169,120.4407987610,22.9925586606
10795,D31,左鎮區,6758,草山段,170,120.4407356184,22.9920969646
10796,D31,左鎮區,6758,草山段,171,120.4409500540,22.9918059641
10797,D31,左鎮區,6758,草山段,171-1,120.4407771534,22.9914430384
10798,D31,左鎮區,6758,草山段,171-2,120.4413855114,22.9915818965
10799,D31,左鎮區,6758,草山段,171-3,120.4414312104,22.9917457853
10800,D31,左鎮區,6758,草山段,172,120.4403229852,22.9916228533
10801,D31,左鎮區,6758,草山段,173,120.4400672914,22.9915797965
10802,D31,左鎮區,6758,草山段,173-1,120.4402907354,22.9916733826
10803,D31,左鎮區,6758,草山段,174,120.4398338656,22.9917891695
10804,D31,左鎮區,6758,草山段,175,120.4395171023,22.9918899852
10805,D31,左鎮區,6758,草山段,176,120.4402172218,22.9912046917
10806,D31,左鎮區,6758,草山段,177,120.4405271613,22.9912866093
10807,D31,左鎮區,6758,草山段,178,120.4403399877,22.9910863443
10808,D31,左鎮區,6758,草山段,179,120.4409796119,22.9908354984
10809,D31,左鎮區,6758,草山段,179-1,120.4431863362,22.9913081531
10810,D31,左鎮區,6758,草山段,179-4,120.4421099935,22.9903185374
10811,D31,左鎮區,6758,草山段,179-5,120.4416460573,22.9906637857
10812,D31,左鎮區,6758,草山段,179-6,120.4413618847,22.9908250597
10813,D31,左鎮區,6758,草山段,179-7,120.4413492950,22.9910537130
10814,D31,左鎮區,6758,草山段,179-8,120.4415850591,22.9910494698
10815,D31,左鎮區,6758,草山段,179-9,120.4414900428,22.9912956983
10816,D31,左鎮區,6758,草山段,179-10,120.4409969940,22.9913098621
10817,D31,左鎮區,6758,草山段,180,120.4403117213,22.9908009374
10818,D31,左鎮區,6758,草山段,180-1,120.4404569450,22.9905573635
10819,D31,左鎮區,6758,草山段,181,120.4401110699,22.9905202025
10820,D31,左鎮區,6758,草山段,182,120.4380175516,22.9904952442
10821,D31,左鎮區,6758,草山段,183,120.4375040104,22.9903895006
10822,D31,左鎮區,6758,草山段,184,120.4372061342,22.9907841524
10823,D31,左鎮區,6758,草山段,185,120.4370567623,22.9909978102
10824,D31,左鎮區,6758,草山段,186,120.4370706375,22.9914138876
10825,D31,左鎮區,6758,草山段,186-1,120.4369722844,22.9913218447
10826,D31,左鎮區,6758,草山段,186-2,120.4370210782,22.9912437126
10827,D31,左鎮區,6758,草山段,186-3,120.4370241949,22.9912054146
10828,D31,左鎮區,6758,草山段,186-4,120.4369414471,22.9910954917
10829,D31,左鎮區,6758,草山段,186-5,120.4369066052,22.9912352116
10830,D31,左鎮區,6758,草山段,187,120.4368194262,22.9901049894
10831,D31,左鎮區,6758,草山段,187-1,120.4367094599,22.9903561037
10832,D31,左鎮區,6758,草山段,187-2,120.4361188277,22.9898100718
10833,D31,左鎮區,6758,草山段,187-3,120.4360577788,22.9897992926
10834,D31,左鎮區,6758,草山段,188,120.4358979156,22.9897810548
10835,D31,左鎮區,6758,草山段,188-1,120.4360688331,22.9899033886
10836,D31,左鎮區,6758,草山段,189,120.4353484379,22.9898270495
10837,D31,左鎮區,6758,草山段,190,120.4353245431,22.9894440506
10838,D31,左鎮區,6758,草山段,190-1,120.4354959514,22.9892609278
10839,D31,左鎮區,6758,草山段,190-2,120.4355191800,22.9892197226
10840,D31,左鎮區,6758,草山段,191,120.4351343710,22.9895946298
10841,D31,左鎮區,6758,草山段,191-1,120.4352405133,22.9891164595
10842,D31,左鎮區,6758,草山段,191-2,120.4353050263,22.9889715145
10843,D31,左鎮區,6758,草山段,191-3,120.4357165187,22.9893578544
10844,D31,左鎮區,6758,草山段,194-3,120.4349608253,22.9884995155
10845,D31,左鎮區,6758,草山段,194-4,120.4349152277,22.9891909790
10846,D31,左鎮區,6758,草山段,194-5,120.4348231300,22.9886897751
10847,D31,左鎮區,6758,草山段,194-6,120.4345973626,22.9888523258
10848,D31,左鎮區,6758,草山段,195,120.4356349491,22.9890205649
10849,D31,左鎮區,6758,草山段,195-1,120.4359218377,22.9889495027
10850,D31,左鎮區,6758,草山段,195-4,120.4358105228,22.9892595101
10851,D31,左鎮區,6758,草山段,195-5,120.4364984208,22.9889489872
10852,D31,左鎮區,6758,草山段,195-6,120.4362337036,22.9893508998
10853,D31,左鎮區,6758,草山段,195-7,120.4364527402,22.9895292974
10854,D31,左鎮區,6758,草山段,195-8,120.4366131607,22.9890507543
10855,D31,左鎮區,6758,草山段,195-9,120.4362855286,22.9888298443
10856,D31,左鎮區,6758,草山段,195-11,120.4360375142,22.9895638881
10857,D31,左鎮區,6758,草山段,195-12,120.4359529705,22.9895419102
10858,D31,左鎮區,6758,草山段,195-13,120.4358440465,22.9893827174
10859,D31,左鎮區,6758,草山段,195-14,120.4359627165,22.9896179603
10860,D31,左鎮區,6758,草山段,195-15,120.4360958362,22.9897160875
10861,D31,左鎮區,6758,草山段,195-16,120.4361921490,22.9896978879
10862,D31,左鎮區,6758,草山段,195-17,120.4357599022,22.9893183742
10863,D31,左鎮區,6758,草山段,817,120.4405503394,22.9927986713
10864,D31,左鎮區,6758,草山段,818,120.4399970875,22.9908234778
10865,D31,左鎮區,6758,草山段,195-2,120.4359497731,22.9887470211
10866,D31,左鎮區,6758,草山段,195-3,120.4356467172,22.9886444799
10867,D31,左鎮區,6758,草山段,195-10,120.4367219522,22.9884831351
10868,D31,左鎮區,6758,草山段,196,120.4356815874,22.9883546367
10869,D31,左鎮區,6758,草山段,196-1,120.4358862547,22.9883505562
10870,D31,左鎮區,6758,草山段,196-2,120.4358719392,22.9881552327
10871,D31,左鎮區,6758,草山段,196-3,120.4358926069,22.9880287616
10872,D31,左鎮區,6758,草山段,196-4,120.4359916188,22.9879510023
10873,D31,左鎮區,6758,草山段,196-5,120.4362134785,22.9881108651
10874,D31,左鎮區,6758,草山段,196-6,120.4365947776,22.9883574271
10875,D31,左鎮區,6758,草山段,196-7,120.4365102119,22.9881485126
10876,D31,左鎮區,6758,草山段,196-8,120.4357550193,22.9876406468
10877,D31,左鎮區,6758,草山段,196-9,120.4357227044,22.9867983407
10878,D31,左鎮區,6758,草山段,196-10,120.4359506163,22.9866277409
10879,D31,左鎮區,6758,草山段,196-11,120.4352744188,22.9864861736
10880,D31,左鎮區,6758,草山段,198,120.4366869644,22.9870611044
10881,D31,左鎮區,6758,草山段,199,120.4371370636,22.9863912932
10882,D31,左鎮區,6758,草山段,199-1,120.4376142785,22.9863106064
10883,D31,左鎮區,6758,草山段,199-2,120.4369493682,22.9865950670
10884,D31,左鎮區,6758,草山段,200,120.4366636963,22.9856766917
10885,D31,左鎮區,6758,草山段,200-1,120.4370528174,22.9854417257
10886,D31,左鎮區,6758,草山段,200-2,120.4375021152,22.9853753784
10887,D31,左鎮區,6758,草山段,201,120.4375916947,22.9847080234
10888,D31,左鎮區,6758,草山段,202,120.4390592056,22.9845682653
10889,D31,左鎮區,6758,草山段,202-1,120.4388207812,22.9844838768
10890,D31,左鎮區,6758,草山段,202-2,120.4392044123,22.9842306394
10891,D31,左鎮區,6758,草山段,203,120.4390998356,22.9837121187
10892,D31,左鎮區,6758,草山段,203-1,120.4389746375,22.9830662706
10893,D31,左鎮區,6758,草山段,203-2,120.4382552997,22.9837786161
10894,D31,左鎮區,6758,草山段,203-3,120.4385184215,22.9823735799
10895,D31,左鎮區,6758,草山段,204,120.4395918679,22.9835305382
10896,D31,左鎮區,6758,草山段,204-1,120.4396695321,22.9841790334
10897,D31,左鎮區,6758,草山段,204-2,120.4401553459,22.9842151018
10898,D31,左鎮區,6758,草山段,204-3,120.4401084239,22.9828374433
10899,D31,左鎮區,6758,草山段,204-6,120.4411487238,22.9819981689
10900,D31,左鎮區,6758,草山段,205,120.4409775575,22.9835002940
10901,D31,左鎮區,6758,草山段,205-1,120.4405435017,22.9835638541
10902,D31,左鎮區,6758,草山段,206,120.4407811762,22.9832122173
10903,D31,左鎮區,6758,草山段,207,120.4412663201,22.9828386258
10904,D31,左鎮區,6758,草山段,208,120.4416925392,22.9828278773
10905,D31,左鎮區,6758,草山段,427,120.4349820608,22.9824520346
10906,D31,左鎮區,6758,草山段,427-1,120.4355075165,22.9824665563
10907,D31,左鎮區,6758,草山段,428,120.4344446677,22.9828865635
10908,D31,左鎮區,6758,草山段,431,120.4351352445,22.9835830687
10909,D31,左鎮區,6758,草山段,431-1,120.4349197219,22.9837483296
10910,D31,左鎮區,6758,草山段,431-2,120.4352374851,22.9837596519
10911,D31,左鎮區,6758,草山段,432,120.4353963138,22.9839337725
10912,D31,左鎮區,6758,草山段,432-1,120.4352291630,22.9839774605
10913,D31,左鎮區,6758,草山段,433,120.4348063687,22.9839993328
10914,D31,左鎮區,6758,草山段,434,120.4346581979,22.9845138302
10915,D31,左鎮區,6758,草山段,435,120.4354491102,22.9842540341
10916,D31,左鎮區,6758,草山段,436,120.4356064696,22.9845479184
10917,D31,左鎮區,6758,草山段,437,120.4358775316,22.9852696632
10918,D31,左鎮區,6758,草山段,437-1,120.4362248490,22.9849743033
10919,D31,左鎮區,6758,草山段,438,120.4355144836,22.9856493451
10920,D31,左鎮區,6758,草山段,438-1,120.4357248273,22.9857857693
10921,D31,左鎮區,6758,草山段,438-2,120.4349250365,22.9861108009
10922,D31,左鎮區,6758,草山段,438-3,120.4355642060,22.9861701066
10923,D31,左鎮區,6758,草山段,438-4,120.4361853029,22.9862571475
10924,D31,左鎮區,6758,草山段,819,120.4391588216,22.9840376490
10925,D31,左鎮區,6758,草山段,203-4,120.4375703563,22.9821111876
10926,D31,左鎮區,6758,草山段,203-5,120.4389057763,22.9817383414
10927,D31,左鎮區,6758,草山段,204-4,120.4405511741,22.9816553108
10928,D31,左鎮區,6758,草山段,204-5,120.4408589908,22.9812239785
10929,D31,左鎮區,6758,草山段,204-7,120.4426448502,22.9818927919
10930,D31,左鎮區,6758,草山段,235-4,120.4434561845,22.9806769285
10931,D31,左鎮區,6758,草山段,240-4,120.4435635067,22.9800341867
10932,D31,左鎮區,6758,草山段,240-6,120.4433828573,22.9803959995
10933,D31,左鎮區,6758,草山段,240-7,120.4428692296,22.9805823218
10934,D31,左鎮區,6758,草山段,241-1,120.4433977238,22.9783210381
10935,D31,左鎮區,6758,草山段,242,120.4435742960,22.9790869601
10936,D31,左鎮區,6758,草山段,243,120.4423114614,22.9770443804
10937,D31,左鎮區,6758,草山段,243-1,120.4416790818,22.9770622383
10938,D31,左鎮區,6758,草山段,244,120.4419698914,22.9773770540
10939,D31,左鎮區,6758,草山段,245,120.4416348087,22.9779908413
10940,D31,左鎮區,6758,草山段,245-1,120.4421080883,22.9778609375
10941,D31,左鎮區,6758,草山段,245-2,120.4419216851,22.9783396697
10942,D31,左鎮區,6758,草山段,245-3,120.4424281484,22.9777718987
10943,D31,左鎮區,6758,草山段,245-4,120.4425331131,22.9773554626
10944,D31,左鎮區,6758,草山段,245-5,120.4417702838,22.9778501336
10945,D31,左鎮區,6758,草山段,245-6,120.4415658663,22.9778986234
10946,D31,左鎮區,6758,草山段,245-7,120.4416392768,22.9779335977
10947,D31,左鎮區,6758,草山段,245-8,120.4417068042,22.9779727361
10948,D31,左鎮區,6758,草山段,245-9,120.4417885098,22.9780226157
10949,D31,左鎮區,6758,草山段,246,120.4413012517,22.9781842539
10950,D31,左鎮區,6758,草山段,246-1,120.4414163231,22.9781002909
10951,D31,左鎮區,6758,草山段,247,120.4413152313,22.9784766358
10952,D31,左鎮區,6758,草山段,247-1,120.4413834103,22.9783365253
10953,D31,左鎮區,6758,草山段,248,120.4416497109,22.9788157280
10954,D31,左鎮區,6758,草山段,248-1,120.4415110433,22.9790553607
10955,D31,左鎮區,6758,草山段,249,120.4401464082,22.9789950339
10956,D31,左鎮區,6758,草山段,249-1,120.4402742758,22.9789388044
10957,D31,左鎮區,6758,草山段,250,120.4400727605,22.9795014268
10958,D31,左鎮區,6758,草山段,250-1,120.4391844005,22.9797885883
10959,D31,左鎮區,6758,草山段,251,120.4399109173,22.9787322839
10960,D31,左鎮區,6758,草山段,251-1,120.4400484558,22.9781210761
10961,D31,左鎮區,6758,草山段,251-2,120.4402357308,22.9782547251
10962,D31,左鎮區,6758,草山段,251-3,120.4403218444,22.9785360906
10963,D31,左鎮區,6758,草山段,251-4,120.4393929264,22.9788897272
10964,D31,左鎮區,6758,草山段,252,120.4392772043,22.9785462605
10965,D31,左鎮區,6758,草山段,252-1,120.4392967678,22.9784817546
10966,D31,左鎮區,6758,草山段,253,120.4391491540,22.9781285899
10967,D31,左鎮區,6758,草山段,254,120.4397740643,22.9778362772
10968,D31,左鎮區,6758,草山段,254-1,120.4405109953,22.9795049120
10969,D31,左鎮區,6758,草山段,254-2,120.4401815622,22.9776849490
10970,D31,左鎮區,6758,草山段,254-3,120.4404576027,22.9778187351
10971,D31,左鎮區,6758,草山段,255,120.4398870937,22.9771703852
10972,D31,左鎮區,6758,草山段,255-1,120.4402187972,22.9772522754
10973,D31,左鎮區,6758,草山段,255-2,120.4404678989,22.9774648277
10974,D31,左鎮區,6758,草山段,255-3,120.4405050734,22.9777479854
10975,D31,左鎮區,6758,草山段,255-4,120.4405957621,22.9770816592
10976,D31,左鎮區,6758,草山段,256,120.4396854416,22.9768627048
10977,D31,左鎮區,6758,草山段,256-1,120.4393134173,22.9765081318
10978,D31,左鎮區,6758,草山段,257,120.4396153202,22.9772389793
10979,D31,左鎮區,6758,草山段,257-1,120.4397121836,22.9773906507
10980,D31,左鎮區,6758,草山段,257-2,120.4391992595,22.9771890293
10981,D31,左鎮區,6758,草山段,258,120.4390657688,22.9774106556
10982,D31,左鎮區,6758,草山段,259,120.4386988537,22.9773828910
10983,D31,左鎮區,6758,草山段,259-1,120.4388712096,22.9769895075
10984,D31,左鎮區,6758,草山段,260,120.4390450717,22.9766808324
10985,D31,左鎮區,6758,草山段,261,120.4385739072,22.9759194291
10986,D31,左鎮區,6758,草山段,262,120.4418359982,22.9763412005
10987,D31,左鎮區,6758,草山段,262-1,120.4420878638,22.9763531105
10988,D31,左鎮區,6758,草山段,262-2,120.4423980729,22.9765143917
10989,D31,左鎮區,6758,草山段,262-3,120.4420903600,22.9761957267
10990,D31,左鎮區,6758,草山段,262-4,120.4412734871,22.9766520852
10991,D31,左鎮區,6758,草山段,263-1,120.4417462013,22.9756669513
10992,D31,左鎮區,6758,草山段,266-4,120.4409954233,22.9754623642
10993,D31,左鎮區,6758,草山段,266-5,120.4414609380,22.9758181099
10994,D31,左鎮區,6758,草山段,266-6,120.4411032940,22.9761317085
10995,D31,左鎮區,6758,草山段,266-7,120.4412507181,22.9761955729
10996,D31,左鎮區,6758,草山段,266-8,120.4402542771,22.9762209392
10997,D31,左鎮區,6758,草山段,266-9,120.4396832522,22.9757163950
10998,D31,左鎮區,6758,草山段,388,120.4357593859,22.9761492952
10999,D31,左鎮區,6758,草山段,388-1,120.4352651571,22.9762842114
11000,D31,左鎮區,6758,草山段,388-2,120.4352049603,22.9763808510
11001,D31,左鎮區,6758,草山段,388-3,120.4355736494,22.9764338083
11002,D31,左鎮區,6758,草山段,388-4,120.4358256255,22.9764275812
11003,D31,左鎮區,6758,草山段,404-7,120.4346697989,22.9773340353
11004,D31,左鎮區,6758,草山段,404-8,120.4347992268,22.9775532570
11005,D31,左鎮區,6758,草山段,404-9,120.4349485898,22.9777497507
11006,D31,左鎮區,6758,草山段,404-10,120.4350964981,22.9778752936
11007,D31,左鎮區,6758,草山段,404-11,120.4352767948,22.9780088668
11008,D31,左鎮區,6758,草山段,404-12,120.4355188795,22.9781392994
11009,D31,左鎮區,6758,草山段,404-13,120.4357592885,22.9775435719
11010,D31,左鎮區,6758,草山段,404-14,120.4363717226,22.9773463797
11011,D31,左鎮區,6758,草山段,406-2,120.4352675318,22.9784650306
11012,D31,左鎮區,6758,草山段,416-1,120.4349221072,22.9792323659
11013,D31,左鎮區,6758,草山段,417,120.4352598537,22.9798336832
11014,D31,左鎮區,6758,草山段,418,120.4346073720,22.9801506367
11015,D31,左鎮區,6758,草山段,420,120.4352759984,22.9809575151
11016,D31,左鎮區,6758,草山段,426-1,120.4348450623,22.9820691119
11017,D31,左鎮區,6758,草山段,263,120.4418787434,22.9753194625
11018,D31,左鎮區,6758,草山段,264,120.4420807305,22.9746441135
11019,D31,左鎮區,6758,草山段,264-1,120.4418031689,22.9746625626
11020,D31,左鎮區,6758,草山段,265,120.4416280834,22.9745769522
11021,D31,左鎮區,6758,草山段,266,120.4413676675,22.9750738358
11022,D31,左鎮區,6758,草山段,266-1,120.4412916204,22.9753165247
11023,D31,左鎮區,6758,草山段,266-2,120.4411693929,22.9750948350
11024,D31,左鎮區,6758,草山段,266-3,120.4411673926,22.9749469656
11025,D31,左鎮區,6758,草山段,266-10,120.4399991611,22.9755605805
11026,D31,左鎮區,6758,草山段,266-11,120.4398367810,22.9753046234
11027,D31,左鎮區,6758,草山段,266-12,120.4388939297,22.9754656428
11028,D31,左鎮區,6758,草山段,267,120.4409802437,22.9745928858
11029,D31,左鎮區,6758,草山段,267-1,120.4403429286,22.9744435887
11030,D31,左鎮區,6758,草山段,267-2,120.4397635021,22.9746776777
11031,D31,左鎮區,6758,草山段,267-3,120.4406457728,22.9748394903
11032,D31,左鎮區,6758,草山段,268,120.4411618956,22.9741085095
11033,D31,左鎮區,6758,草山段,268-1,120.4412698180,22.9742538091
11034,D31,左鎮區,6758,草山段,268-2,120.4409400329,22.9742205278
11035,D31,左鎮區,6758,草山段,268-3,120.4409956963,22.9740313313
11036,D31,左鎮區,6758,草山段,268-4,120.4399763380,22.9740515582
11037,D31,左鎮區,6758,草山段,268-5,120.4388369363,22.9744361657
11038,D31,左鎮區,6758,草山段,268-6,120.4382976611,22.9752309278
11039,D31,左鎮區,6758,草山段,268-7,120.4379119150,22.9749911847
11040,D31,左鎮區,6758,草山段,269,120.4412545975,22.9736702321
11041,D31,左鎮區,6758,草山段,269-1,120.4414432119,22.9737459979
11042,D31,左鎮區,6758,草山段,269-2,120.4412750077,22.9735807967
11043,D31,左鎮區,6758,草山段,269-3,120.4418392496,22.9737864730
11044,D31,左鎮區,6758,草山段,269-4,120.4418770427,22.9733740232
11045,D31,左鎮區,6758,草山段,269-5,120.4415583972,22.9734039240
11046,D31,左鎮區,6758,草山段,269-6,120.4412428630,22.9732307671
11047,D31,左鎮區,6758,草山段,269-7,120.4412142263,22.9729239399
11048,D31,左鎮區,6758,草山段,269-8,120.4409965856,22.9722349886
11049,D31,左鎮區,6758,草山段,270,120.4409567636,22.9735871621
11050,D31,左鎮區,6758,草山段,271,120.4405617583,22.9727500846
11051,D31,左鎮區,6758,草山段,271-1,120.4405343140,22.9728640853
11052,D31,左鎮區,6758,草山段,271-2,120.4401203766,22.9731330543
11053,D31,左鎮區,6758,草山段,271-3,120.4401102487,22.9723696502
11054,D31,左鎮區,6758,草山段,271-4,120.4389122409,22.9722407591
11055,D31,左鎮區,6758,草山段,271-5,120.4383473819,22.9728134245
11056,D31,左鎮區,6758,草山段,271-6,120.4389562018,22.9736102708
11057,D31,左鎮區,6758,草山段,271-7,120.4393471769,22.9738688120
11058,D31,左鎮區,6758,草山段,271-8,120.4378793743,22.9744012995
11059,D31,左鎮區,6758,草山段,272,120.4404840877,22.9716634009
11060,D31,左鎮區,6758,草山段,272-1,120.4406020819,22.9718562957
11061,D31,左鎮區,6758,草山段,272-2,120.4402749995,22.9717259829
11062,D31,左鎮區,6758,草山段,273,120.4404078227,22.9714683330
11063,D31,左鎮區,6758,草山段,273-1,120.4402295781,22.9712409722
11064,D31,左鎮區,6758,草山段,274,120.4400249489,22.9713488154
11065,D31,左鎮區,6758,草山段,274-1,120.4399764309,22.9715580029
11066,D31,左鎮區,6758,草山段,274-2,120.4399279026,22.9713769126
11067,D31,左鎮區,6758,草山段,274-3,120.4399113811,22.9711961056
11068,D31,左鎮區,6758,草山段,274-4,120.4399417682,22.9709121603
11069,D31,左鎮區,6758,草山段,275,120.4404134045,22.9706355076
11070,D31,左鎮區,6758,草山段,275-1,120.4405458943,22.9709184219
11071,D31,左鎮區,6758,草山段,275-2,120.4407587498,22.9714349298
11072,D31,左鎮區,6758,草山段,276,120.4401768810,22.9706290463
11073,D31,左鎮區,6758,草山段,276-1,120.4402082474,22.9705600076
11074,D31,左鎮區,6758,草山段,276-2,120.4400330496,22.9703966075
11075,D31,左鎮區,6758,草山段,277,120.4392490290,22.9706024229
11076,D31,左鎮區,6758,草山段,278,120.4392916357,22.9711138668
11077,D31,左鎮區,6758,草山段,279,120.4391305155,22.9712660355
11078,D31,左鎮區,6758,草山段,279-1,120.4392382742,22.9713951250
11079,D31,左鎮區,6758,草山段,279-2,120.4390564821,22.9714226147
11080,D31,左鎮區,6758,草山段,279-3,120.4382330419,22.9715433311
11081,D31,左鎮區,6758,草山段,279-4,120.4389860002,22.9712425778
11082,D31,左鎮區,6758,草山段,279-5,120.4390221288,22.9709190170
11083,D31,左鎮區,6758,草山段,279-6,120.4391314925,22.9714445298
11084,D31,左鎮區,6758,草山段,280,120.4386284396,22.9705607213
11085,D31,左鎮區,6758,草山段,280-1,120.4384354694,22.9704145353
11086,D31,左鎮區,6758,草山段,281,120.4391079784,22.9702794794
11087,D31,左鎮區,6758,草山段,282,120.4390380849,22.9700876308
11088,D31,左鎮區,6758,草山段,283,120.4390727259,22.9695321658
11089,D31,左鎮區,6758,草山段,283-1,120.4392591331,22.9696962156
11090,D31,左鎮區,6758,草山段,283-2,120.4394828582,22.9698504909
11091,D31,左鎮區,6758,草山段,283-3,120.4389667037,22.9695365132
11092,D31,左鎮區,6758,草山段,284,120.4398385964,22.9694086939
11093,D31,左鎮區,6758,草山段,284-1,120.4398921764,22.9693991463
11094,D31,左鎮區,6758,草山段,284-2,120.4400683860,22.9696291203
11095,D31,左鎮區,6758,草山段,284-3,120.4403211772,22.9701033744
11096,D31,左鎮區,6758,草山段,285,120.4397360312,22.9692912135
11097,D31,左鎮區,6758,草山段,285-1,120.4396676721,22.9693045641
11098,D31,左鎮區,6758,草山段,286,120.4397556286,22.9695507991
11099,D31,左鎮區,6758,草山段,287,120.4393238310,22.9691595965
11100,D31,左鎮區,6758,草山段,288,120.4390767147,22.9691409174
11101,D31,左鎮區,6758,草山段,288-1,120.4392190586,22.9692029501
11102,D31,左鎮區,6758,草山段,289,120.4373458286,22.9692245736
11103,D31,左鎮區,6758,草山段,289-1,120.4372256627,22.9691521747
11104,D31,左鎮區,6758,草山段,290,120.4371382410,22.9693487003
11105,D31,左鎮區,6758,草山段,290-1,120.4368838001,22.9690957037
11106,D31,左鎮區,6758,草山段,291,120.4365960298,22.9696016278
